subcategory_id,category_id,cf_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date
subcat2,cat2,2136,Stewart and Sons,Distributed optimizing protocol,54000.0,188982,successful,2100,US,USD,2020-02-16,2021-01-06
subcat2,cat2,3200,Dyer Inc,Secured well-modulated system engine,4100.0,14640,successful,252,US,USD,2020-12-31,2021-04-04
subcat10,cat6,2693,"Anderson, Williams and Cox",Streamlined national benchmark,85000.0,107516,successful,1280,US,USD,2020-07-20,2021-03-10
subcat13,cat5,1335,Solomon PLC,Open-architected 24/7 infrastructure,3600.0,13950,successful,157,GB,GBP,2020-05-30,2021-05-12
subcat4,cat4,1171,Miller-Hubbard,Digitized 6thgeneration Local Area Network,2800.0,12797,successful,194,US,USD,2021-01-29,2021-09-13
subcat7,cat5,1935,"Miranda, Martinez and Lowery",Innovative actuating artificial intelligence,2300.0,6134,successful,82,AU,AUD,2020-09-29,2021-03-28
subcat4,cat4,1097,"Munoz, Cherry and Bell",Cross-platform reciprocal budgetary management,7100.0,4899,failed,70,US,USD,2021-02-11,2021-06-28
subcat4,cat4,1307,Baker-Higgins,Vision-oriented scalable portal,9600.0,4929,failed,154,US,USD,2020-12-16,2021-07-15
subcat4,cat4,1300,"Johnson, Turner and Carroll",Persevering zero administration knowledge user,121600.0,1424,failed,22,US,USD,2021-09-28,2021-11-20
subcat15,cat8,2587,Ward PLC,Front-line bottom-line Graphic Interface,97100.0,105817,successful,4233,US,USD,2020-05-04,2021-03-11
subcat19,cat6,964,"Bradley, Beck and Mayo",Synergized fault-tolerant hierarchy,43200.0,136156,successful,1297,DK,DKK,2020-10-27,2021-08-13
subcat19,cat6,1093,"Levine, Martin and Hernandez",Expanded asynchronous groupware,6800.0,10723,successful,165,DK,DKK,2021-01-31,2021-05-28
subcat4,cat4,1199,"Gallegos, Wagner and Gaines",Expanded fault-tolerant emulation,7300.0,11228,successful,119,US,USD,2021-06-14,2021-07-19
subcat3,cat3,2259,"Hodges, Smith and Kelly",Future-proofed 24hour model,86200.0,77355,failed,1758,US,USD,2020-05-05,2021-02-08
subcat8,cat2,1169,Macias Inc,Optimized didactic intranet,8100.0,6086,failed,94,US,USD,2020-09-01,2021-08-05
subcat18,cat2,2575,Cook-Ortiz,Right-sized dedicated standardization,17700.0,150960,successful,1797,US,USD,2021-06-10,2021-08-21
subcat4,cat4,1889,Jordan-Fischer,Vision-oriented high-level extranet,6400.0,8890,successful,261,US,USD,2021-03-22,2021-09-22
subcat5,cat5,2267,Pierce-Ramirez,Organized scalable initiative,7700.0,14644,successful,157,US,USD,2021-09-18,2021-10-31
subcat4,cat4,78,Howell and Sons,Enhanced regional moderator,116300.0,116583,successful,3533,US,USD,2021-05-09,2021-11-18
subcat3,cat3,55,"Garcia, Dunn and Richardson",Automated even-keeled emulation,9100.0,12991,successful,155,US,USD,2020-10-10,2021-03-09
subcat9,cat3,725,Lawson and Sons,Reverse-engineered multi-tasking product,1500.0,8447,successful,132,IT,EUR,2021-03-20,2021-05-24
subcat15,cat8,1927,Porter-Hicks,De-engineered next generation parallelism,8800.0,2703,failed,33,US,USD,2021-02-21,2021-06-20
subcat5,cat5,398,Rodriguez-Hansen,Intuitive cohesive groupware,8800.0,8747,canceled,94,US,USD,2021-09-14,2021-10-25
subcat3,cat3,2554,Williams LLC,Up-sized high-level access,69900.0,138087,successful,1354,GB,GBP,2021-11-16,2021-11-27
subcat3,cat3,2293,"Cooper, Stanley and Bryant",Phased empowering success,1000.0,5085,successful,48,US,USD,2021-06-06,2021-11-29
subcat1,cat1,2978,"Miller, Glenn and Adams",Distributed actuating project,4700.0,11174,successful,110,US,USD,2021-03-21,2021-06-08
subcat7,cat5,1443,"Cole, Salazar and Moreno",Robust motivating orchestration,3200.0,10831,successful,172,US,USD,2020-01-31,2021-02-07
subcat8,cat2,342,Jones-Ryan,Vision-oriented uniform instruction set,6700.0,8917,successful,307,US,USD,2021-03-26,2021-10-08
subcat2,cat2,1719,"Hood, Perez and Meadows",Cross-group upward-trending hierarchy,100.0,1,failed,1,US,USD,2020-04-03,2021-03-10
subcat6,cat2,2004,Bright and Sons,Object-based needs-based info-mediaries,6000.0,12468,successful,160,US,USD,2021-10-22,2021-11-19
subcat12,cat7,784,Brady Ltd,Open-source reciprocal standardization,4900.0,2505,failed,31,US,USD,2020-09-27,2021-03-30
subcat8,cat2,3061,Collier LLC,Secured well-modulated projection,17100.0,111502,successful,1467,CA,CAD,2020-09-08,2021-09-04
subcat14,cat6,559,"Campbell, Thomas and Obrien",Multi-channeled secondary middleware,171000.0,194309,successful,2662,CA,CAD,2021-07-14,2021-10-22
subcat4,cat4,978,Moses-Terry,Horizontal clear-thinking framework,23400.0,23956,successful,452,AU,AUD,2021-04-05,2021-07-19
subcat1,cat1,1387,Williams and Sons,Profound composite core,2400.0,8558,successful,158,US,USD,2021-06-28,2021-10-20
subcat13,cat5,499,"Miranda, Gray and Hale",Programmable disintermediate matrices,5300.0,7413,successful,225,CH,CHF,2021-08-29,2021-12-02
subcat1,cat1,1439,"Ayala, Crawford and Taylor",Realigned 5thgeneration knowledge user,4000.0,2778,failed,35,US,USD,2021-02-15,2022-01-16
subcat4,cat4,3130,Martinez Ltd,Multi-layered upward-trending groupware,7300.0,2594,failed,63,US,USD,2020-10-30,2021-11-11
subcat9,cat3,1526,Lee PLC,Re-contextualized leadingedge firmware,2000.0,5033,successful,65,US,USD,2021-02-01,2021-09-16
subcat4,cat4,1229,"Young, Ramsey and Powell",Devolved disintermediate analyzer,8800.0,9317,successful,163,US,USD,2020-12-25,2021-09-06
subcat4,cat4,780,Lewis and Sons,Profound disintermediate open system,3500.0,6560,successful,85,US,USD,2021-05-11,2021-08-11
subcat20,cat5,936,Davis-Johnson,Automated reciprocal protocol,1400.0,5415,successful,217,US,USD,2020-08-21,2021-08-02
subcat13,cat5,2820,Stevenson-Thompson,Automated static workforce,4200.0,14577,successful,150,US,USD,2021-01-24,2021-02-20
subcat4,cat4,3118,"Ellis, Smith and Armstrong",Horizontal attitude-oriented help-desk,81000.0,150515,successful,3272,US,USD,2021-06-30,2021-10-20
subcat15,cat8,750,Jackson-Brown,Versatile 5thgeneration matrices,182800.0,79045,canceled,898,US,USD,2021-06-27,2021-12-16
subcat1,cat1,2948,"Kane, Pruitt and Rivera",Cross-platform next generation service-desk,4800.0,7797,successful,300,US,USD,2021-11-22,2022-01-13
subcat4,cat4,1818,"Wood, Buckley and Meza",Front-line web-enabled installation,7000.0,12939,successful,126,US,USD,2020-09-22,2021-04-28
subcat7,cat5,1715,Brown-Williams,Multi-channeled responsive product,161900.0,38376,failed,526,US,USD,2020-06-07,2021-04-06
subcat4,cat4,2667,Hansen-Austin,Adaptive demand-driven encryption,7700.0,6920,failed,121,US,USD,2020-05-10,2021-03-17
subcat4,cat4,2818,Santana-George,Re-engineered client-driven knowledge user,71500.0,194912,successful,2320,US,USD,2021-03-15,2021-06-25
subcat23,cat5,175,Davis LLC,Compatible logistical paradigm,4700.0,7992,successful,81,AU,AUD,2021-08-21,2021-10-11
subcat15,cat8,2701,"Vazquez, Ochoa and Clark",Intuitive value-added installation,42100.0,79268,successful,1887,US,USD,2020-07-16,2021-04-10
subcat15,cat8,338,Chung-Nguyen,Managed discrete parallelism,40200.0,139468,successful,4358,US,USD,2020-03-20,2021-03-06
subcat2,cat2,1372,Mueller-Harmon,Implemented tangible approach,7900.0,5465,failed,67,US,USD,2020-12-24,2021-12-15
subcat15,cat8,399,"Dixon, Perez and Banks",Re-engineered encompassing definition,8300.0,2111,failed,57,CA,CAD,2021-12-28,2022-01-15
subcat1,cat1,2734,Estrada Group,Multi-lateral uniform collaboration,163600.0,126628,failed,1229,US,USD,2020-11-07,2021-01-21
subcat17,cat2,2663,Lutz Group,Enterprise-wide foreground paradigm,2700.0,1012,failed,12,IT,EUR,2020-09-06,2021-07-04
subcat10,cat6,2951,Ortiz Inc,Stand-alone incremental parallelism,1000.0,5438,successful,53,US,USD,2021-02-26,2021-03-02
subcat6,cat2,733,"Craig, Ellis and Miller",Persevering 5thgeneration throughput,84500.0,193101,successful,2414,US,USD,2021-01-10,2021-06-16
subcat4,cat4,374,Charles Inc,Implemented object-oriented synergy,81300.0,31665,failed,452,US,USD,2020-12-23,2021-12-17
subcat4,cat4,1949,White-Rosario,Balanced demand-driven definition,800.0,2960,successful,80,US,USD,2021-01-17,2021-09-24
subcat13,cat5,48,Simmons-Villarreal,Customer-focused mobile Graphic Interface,3400.0,8089,successful,193,US,USD,2020-06-25,2021-06-09
subcat4,cat4,3020,Strickland Group,Horizontal secondary interface,170800.0,109374,failed,1886,US,USD,2020-05-16,2021-04-24
subcat4,cat4,749,Lynch Ltd,Virtual analyzing collaboration,1800.0,2129,successful,52,US,USD,2020-06-11,2021-04-29
subcat8,cat2,1336,Sanders LLC,Multi-tiered explicit focus group,150600.0,127745,failed,1825,US,USD,2021-01-31,2022-01-15
subcat4,cat4,2390,Cooper LLC,Multi-layered systematic knowledgebase,7800.0,2289,failed,31,US,USD,2021-03-12,2021-12-07
subcat4,cat4,851,Palmer Ltd,Reverse-engineered uniform knowledge user,5800.0,12174,successful,290,US,USD,2021-10-25,2021-11-08
subcat6,cat2,2394,Santos Group,Secured dynamic capacity,5600.0,9508,successful,122,US,USD,2020-12-12,2021-04-29
subcat8,cat2,1062,"Christian, Kim and Jimenez",Devolved foreground throughput,134400.0,155849,successful,1470,US,USD,2021-07-10,2021-09-16
subcat5,cat5,1024,"Williams, Price and Hurley",Synchronized demand-driven infrastructure,3000.0,7758,successful,165,CA,CAD,2020-12-12,2021-08-14
subcat19,cat6,1261,"Anderson, Parks and Estrada",Realigned discrete structure,6000.0,13835,successful,182,US,USD,2020-11-01,2021-09-03
subcat5,cat5,2029,Collins-Martinez,Progressive grid-enabled website,8400.0,10770,successful,199,IT,EUR,2020-10-03,2021-07-19
subcat20,cat5,267,Barrett Inc,Organic cohesive neural-net,1700.0,3208,successful,56,GB,GBP,2020-12-04,2021-12-03
subcat4,cat4,3140,Adams-Rollins,Integrated demand-driven info-mediaries,159800.0,11108,failed,107,US,USD,2021-03-24,2021-10-03
subcat1,cat1,2599,Wright-Bryant,Reverse-engineered client-server extranet,19800.0,153338,successful,1460,AU,AUD,2020-06-19,2021-05-22
subcat4,cat4,1505,Berry-Cannon,Organized discrete encoding,8800.0,2437,failed,27,US,USD,2020-11-09,2021-03-16
subcat5,cat5,2736,Davis-Gonzalez,Balanced regional flexibility,179100.0,93991,failed,1221,US,USD,2020-05-10,2021-05-31
subcat18,cat2,2444,Best-Young,Implemented multimedia time-frame,3100.0,12620,successful,123,CH,CHF,2020-08-18,2021-06-01
subcat3,cat3,212,"Powers, Smith and Deleon",Enhanced uniform service-desk,100.0,2,failed,1,US,USD,2020-09-22,2021-06-05
subcat2,cat2,1226,Hogan Group,Versatile bottom-line definition,5600.0,8746,successful,159,US,USD,2021-04-30,2022-01-17
subcat3,cat3,2381,"Wang, Silva and Byrd",Integrated bifurcated software,1400.0,3534,successful,110,US,USD,2021-01-10,2021-07-01
subcat10,cat6,2510,Parker-Morris,Assimilated next generation instruction set,41000.0,709,live,14,US,USD,2020-02-14,2021-02-22
subcat16,cat6,182,"Rodriguez, Johnson and Jackson",Digitized foreground array,6500.0,795,failed,16,US,USD,2020-06-15,2021-05-24
subcat4,cat4,1340,Haynes PLC,Re-engineered clear-thinking project,7900.0,12955,successful,236,US,USD,2020-08-28,2021-10-05
subcat5,cat5,663,Hayes Group,Implemented even-keeled standardization,5500.0,8964,successful,191,US,USD,2020-10-10,2021-07-03
subcat4,cat4,167,"White, Pena and Calhoun",Quality-focused asymmetric adapter,9100.0,1843,failed,41,US,USD,2020-11-20,2021-11-17
subcat12,cat7,3143,Bryant-Pope,Networked intangible help-desk,38200.0,121950,successful,3934,US,USD,2021-02-03,2021-08-05
subcat4,cat4,1571,"Gates, Li and Thompson",Synchronized attitude-oriented frame,1800.0,8621,successful,80,CA,CAD,2020-08-18,2021-04-26
subcat4,cat4,1216,King-Morris,Proactive incremental architecture,154500.0,30215,canceled,296,US,USD,2020-11-26,2021-06-28
subcat3,cat3,237,"Carter, Cole and Curtis",Cloned responsive standardization,5800.0,11539,successful,462,US,USD,2020-09-07,2021-04-11
subcat7,cat5,1524,Sanchez-Parsons,Reduced bifurcated pricing structure,1800.0,14310,successful,179,US,USD,2020-08-25,2021-08-04
subcat7,cat5,218,Rivera-Pearson,Re-engineered asymmetric challenge,70200.0,35536,failed,523,AU,AUD,2021-02-20,2021-03-12
subcat4,cat4,2508,"Ramirez, Padilla and Barrera",Diverse client-driven conglomeration,6400.0,3676,failed,141,GB,GBP,2021-02-25,2021-05-01
subcat20,cat5,1873,Riggs Group,Configurable upward-trending solution,125900.0,195936,successful,1866,GB,GBP,2021-01-29,2021-06-10
subcat15,cat8,1378,Clements Ltd,Persistent bandwidth-monitored framework,3700.0,1343,failed,52,US,USD,2020-07-06,2021-07-26
subcat13,cat5,2488,Cooper Inc,Polarized discrete product,3600.0,2097,live,27,GB,GBP,2020-11-12,2021-03-20
subcat16,cat6,2924,Jones-Gonzalez,Seamless dynamic website,3800.0,9021,successful,156,CH,CHF,2020-06-15,2021-01-23
subcat4,cat4,316,Fox Ltd,Extended multimedia firmware,35600.0,20915,failed,225,AU,AUD,2020-11-17,2021-11-15
subcat11,cat5,531,"Green, Murphy and Webb",Versatile directional project,5300.0,9676,successful,255,US,USD,2020-09-02,2021-04-29
subcat3,cat3,435,Stevenson PLC,Profound directional knowledge user,160400.0,1210,failed,38,US,USD,2021-02-18,2021-07-22
subcat22,cat2,1381,Soto-Anthony,Ameliorated logistical capability,51400.0,90440,successful,2261,US,USD,2020-10-12,2021-02-21
subcat4,cat4,2606,Wise and Sons,Sharable discrete definition,1700.0,4044,successful,40,US,USD,2020-07-14,2021-07-28
subcat4,cat4,2402,Butler-Barr,User-friendly next generation core,39400.0,192292,successful,2289,IT,EUR,2021-12-07,2021-12-31
subcat4,cat4,761,"Wilson, Jefferson and Anderson",Profit-focused empowering system engine,3000.0,6722,successful,65,US,USD,2020-12-16,2021-07-02
subcat1,cat1,1447,Brown-Oliver,Synchronized cohesive encoding,8700.0,1577,failed,15,US,USD,2021-11-22,2021-12-05
subcat4,cat4,1724,Davis-Gardner,Synergistic dynamic utilization,7200.0,3301,failed,37,US,USD,2020-04-20,2021-04-23
subcat3,cat3,1050,Dawson Group,Triple-buffered bi-directional model,167400.0,196386,successful,3777,IT,EUR,2021-03-06,2021-03-21
subcat4,cat4,443,Turner-Terrell,Polarized tertiary function,5500.0,11952,successful,184,GB,GBP,2020-10-13,2021-06-05
subcat4,cat4,974,"Hall, Buchanan and Benton",Configurable fault-tolerant structure,3500.0,3930,successful,85,US,USD,2021-08-04,2022-01-01
subcat4,cat4,534,"Lowery, Hayden and Cruz",Digitized 24/7 budgetary management,7900.0,5729,failed,112,US,USD,2021-06-02,2021-06-17
subcat2,cat2,289,"Mora, Miller and Harper",Stand-alone zero tolerance algorithm,2300.0,4883,successful,144,US,USD,2021-01-30,2021-06-06
subcat4,cat4,2046,Espinoza Group,Implemented tangible support,73000.0,175015,successful,1902,US,USD,2021-01-28,2021-07-15
subcat4,cat4,2614,"Davis, Crawford and Lopez",Reactive radical framework,6200.0,11280,successful,105,US,USD,2020-12-25,2021-04-21
subcat4,cat4,2652,"Richards, Stevens and Fleming",Object-based full-range knowledge user,6100.0,10012,successful,132,US,USD,2021-02-10,2021-06-12
subcat4,cat4,1303,Brown Ltd,Enhanced composite contingency,103200.0,1690,failed,21,US,USD,2020-09-07,2021-01-10
subcat5,cat5,2638,"Tapia, Sandoval and Hurley",Cloned fresh-thinking model,171000.0,84891,canceled,976,US,USD,2021-11-07,2022-01-25
subcat14,cat6,2865,Allen Inc,Total dedicated benchmark,9200.0,10093,successful,96,US,USD,2020-07-19,2021-04-24
subcat12,cat7,640,"Williams, Johnson and Campbell",Streamlined human-resource Graphic Interface,7800.0,3839,failed,67,US,USD,2020-09-13,2021-04-06
subcat3,cat3,910,Wiggins Ltd,Upgradable analyzing core,9900.0,6161,live,66,CA,CAD,2021-04-26,2021-11-23
subcat4,cat4,333,Luna-Horne,Profound exuding pricing structure,43000.0,5615,failed,78,US,USD,2020-05-17,2021-05-16
subcat4,cat4,1722,Allen Inc,Horizontal optimizing model,9600.0,6205,failed,67,AU,AUD,2021-03-13,2021-06-19
subcat1,cat1,1437,"Peterson, Gonzalez and Spencer",Synchronized fault-tolerant algorithm,7500.0,11969,successful,114,US,USD,2020-09-15,2021-07-09
subcat15,cat8,806,Walter Inc,Streamlined 5thgeneration intranet,10000.0,8142,failed,263,AU,AUD,2020-12-19,2021-01-30
subcat15,cat8,1563,"Sanders, Farley and Huffman",Cross-group clear-thinking task-force,172000.0,55805,failed,1691,US,USD,2021-04-07,2021-12-17
subcat4,cat4,878,"Hall, Holmes and Walker",Public-key bandwidth-monitored intranet,153700.0,15238,failed,181,US,USD,2021-02-16,2021-06-04
subcat4,cat4,2968,Smith-Powell,Upgradable clear-thinking hardware,3600.0,961,failed,13,US,USD,2021-09-08,2021-10-20
subcat5,cat5,1876,Smith-Hill,Integrated holistic paradigm,9400.0,5918,canceled,160,US,USD,2021-05-08,2021-06-17
subcat3,cat3,2686,Wright LLC,Seamless clear-thinking conglomeration,5900.0,9520,successful,203,US,USD,2021-02-21,2021-02-27
subcat4,cat4,513,"Williams, Orozco and Gomez",Persistent content-based methodology,100.0,5,failed,1,US,USD,2021-04-21,2021-08-19
subcat2,cat2,3165,Peterson Ltd,Re-engineered 24hour matrix,14500.0,159056,successful,1559,US,USD,2020-04-25,2021-02-27
subcat5,cat5,1847,Cummings-Hayes,Virtual multi-tasking core,145500.0,101987,canceled,2266,US,USD,2020-07-19,2021-07-23
subcat23,cat5,1994,Boyle Ltd,Streamlined fault-tolerant conglomeration,3300.0,1980,failed,21,US,USD,2021-03-06,2021-09-05
subcat3,cat3,201,"Henderson, Parker and Diaz",Enterprise-wide client-driven policy,42600.0,156384,successful,1548,AU,AUD,2021-07-18,2021-12-02
subcat4,cat4,960,Moss-Obrien,Function-based next generation emulation,700.0,7763,successful,80,US,USD,2021-04-19,2021-05-14
subcat23,cat5,1475,Wood Inc,Re-engineered composite focus group,187600.0,35698,failed,830,US,USD,2020-08-16,2021-08-04
subcat4,cat4,3149,"Riley, Cohen and Goodman",Profound mission-critical function,9800.0,12434,successful,131,US,USD,2020-08-16,2021-04-05
subcat11,cat5,877,"Green, Robinson and Ho",De-engineered zero-defect open system,1100.0,8081,successful,112,US,USD,2021-07-14,2021-10-03
subcat19,cat6,2122,Black-Graham,Operative hybrid utilization,145000.0,6631,failed,130,US,USD,2021-09-16,2021-10-02
subcat3,cat3,923,Robbins Group,Function-based interactive matrix,5500.0,4678,failed,55,US,USD,2021-02-03,2021-03-06
subcat19,cat6,1809,"Mason, Case and May",Optimized content-based collaboration,5700.0,6800,successful,155,US,USD,2021-04-17,2021-11-15
subcat1,cat1,3209,"Harris, Russell and Mitchell",User-centric cohesive policy,3600.0,10657,successful,266,US,USD,2021-01-20,2021-11-01
subcat15,cat8,1951,Rodriguez-Robinson,Ergonomic methodical hub,5900.0,4997,failed,114,IT,EUR,2021-07-22,2021-11-24
subcat4,cat4,2566,"Peck, Higgins and Smith",Devolved disintermediate encryption,3700.0,13164,successful,155,US,USD,2020-04-24,2021-03-27
subcat2,cat2,2925,Nunez-King,Phased clear-thinking policy,2200.0,8501,successful,207,GB,GBP,2020-04-08,2021-03-04
subcat4,cat4,3087,Davis and Sons,Seamless solution-oriented capacity,1700.0,13468,successful,245,US,USD,2020-10-07,2021-08-22
subcat22,cat2,2040,Howard-Douglas,Organized human-resource attitude,88400.0,121138,successful,1573,US,USD,2020-09-21,2021-04-05
subcat1,cat1,1755,Gonzalez-White,Open-architected disintermediate budgetary management,2400.0,8117,successful,114,US,USD,2020-12-20,2021-10-26
subcat4,cat4,965,Lopez-King,Multi-lateral radical solution,7900.0,8550,successful,93,US,USD,2021-04-24,2021-09-10
subcat4,cat4,2019,Glover-Nelson,Inverse context-sensitive info-mediaries,94900.0,57659,failed,594,US,USD,2021-04-09,2021-05-17
subcat20,cat5,843,Garner and Sons,Versatile neutral workforce,5100.0,1414,failed,24,US,USD,2020-09-16,2021-04-25
subcat3,cat3,1593,"Sellers, Roach and Garrison",Multi-tiered systematic knowledge user,42700.0,97524,successful,1681,US,USD,2020-12-17,2021-03-14
subcat4,cat4,2494,"Herrera, Bennett and Silva",Programmable multi-state algorithm,121100.0,26176,failed,252,US,USD,2020-07-29,2021-05-03
subcat8,cat2,2250,"Thomas, Clay and Mendoza",Multi-channeled reciprocal interface,800.0,2991,successful,32,US,USD,2020-05-12,2021-03-05
subcat4,cat4,1498,Ayala Group,Right-sized maximized migration,5400.0,8366,successful,135,US,USD,2020-07-21,2021-08-06
subcat4,cat4,356,"Huerta, Roberts and Dickerson",Self-enabling value-added artificial intelligence,4000.0,12886,successful,140,US,USD,2021-02-27,2021-08-07
subcat1,cat1,1432,Johnson Group,Vision-oriented interactive solution,7000.0,5177,failed,67,US,USD,2021-04-21,2022-01-07
subcat12,cat7,25,"Bailey, Nguyen and Martinez",Fundamental user-facing productivity,1000.0,8641,successful,92,US,USD,2021-08-09,2021-08-19
subcat4,cat4,488,"Williams, Martin and Meyer",Innovative well-modulated capability,60200.0,86244,successful,1015,GB,GBP,2020-07-16,2021-03-02
subcat10,cat6,423,Huff-Johnson,Universal fault-tolerant orchestration,195200.0,78630,failed,742,US,USD,2021-03-26,2021-11-16
subcat3,cat3,2028,Diaz-Little,Grass-roots executive synergy,6700.0,11941,successful,323,US,USD,2021-06-25,2021-07-09
subcat5,cat5,1521,Freeman-French,Multi-layered optimal application,7200.0,6115,failed,75,US,USD,2020-02-20,2021-02-22
subcat5,cat5,2780,Beck-Weber,Business-focused full-range core,129100.0,188404,successful,2326,US,USD,2021-06-21,2021-12-16
subcat4,cat4,2316,Lewis-Jacobson,Exclusive system-worthy Graphic Interface,6500.0,9910,successful,381,US,USD,2021-04-13,2021-05-28
subcat2,cat2,2247,Logan-Curtis,Enhanced optimal ability,170600.0,114523,failed,4405,US,USD,2020-11-20,2021-01-18
subcat2,cat2,2408,"Chan, Washington and Callahan",Optional zero administration neural-net,7800.0,3144,failed,92,US,USD,2021-04-11,2021-07-01
subcat5,cat5,3184,Wilson Group,Ameliorated foreground focus group,6200.0,13441,successful,480,US,USD,2020-07-17,2021-03-27
subcat16,cat6,1680,"Gardner, Ryan and Gutierrez",Triple-buffered multi-tasking matrices,9400.0,4899,failed,64,US,USD,2021-03-01,2021-09-19
subcat19,cat6,2585,Hernandez Inc,Versatile dedicated migration,2400.0,11990,successful,226,US,USD,2021-06-11,2021-08-17
subcat7,cat5,1561,Ortiz-Roberts,Devolved foreground customer loyalty,7800.0,6839,failed,64,US,USD,2021-06-08,2021-06-17
subcat2,cat2,2632,Ramirez LLC,Reduced reciprocal focus group,9800.0,11091,successful,241,US,USD,2020-12-08,2021-05-25
subcat7,cat5,439,Morrow Inc,Networked global migration,3100.0,13223,successful,132,US,USD,2020-06-13,2021-02-08
subcat15,cat8,461,Erickson-Rogers,De-engineered even-keeled definition,9800.0,7608,canceled,75,IT,EUR,2021-07-02,2021-07-07
subcat19,cat6,1419,"Leach, Rich and Price",Implemented bi-directional flexibility,141100.0,74073,failed,842,US,USD,2021-11-14,2021-12-06
subcat1,cat1,2986,Manning-Hamilton,Vision-oriented scalable definition,97300.0,153216,successful,2043,US,USD,2020-12-28,2021-05-29
subcat4,cat4,2031,Butler LLC,Future-proofed upward-trending migration,6600.0,4814,failed,112,US,USD,2021-10-14,2021-11-29
subcat4,cat4,1627,Ball LLC,Right-sized full-range throughput,7600.0,4603,canceled,139,IT,EUR,2021-11-05,2021-12-09
subcat8,cat2,2175,"Taylor, Santiago and Flores",Polarized composite customer loyalty,66600.0,37823,failed,374,US,USD,2020-10-07,2021-04-10
subcat1,cat1,1788,"Hernandez, Norton and Kelley",Expanded eco-centric policy,111100.0,62819,canceled,1122,US,USD,2020-12-29,2021-08-17
